0;0;0;0;0;0;0;0;0;0;
2.59743881;2.59743881;2.60250974;2.59997416;2.59743881;2.59743881;0;2.60250974;2.59997416;0.00253554457;
5.17981911;5.17981911;5.2193737;5.19959641;5.17981911;5.17981911;0;5.2193737;5.19959641;0.0197773725;
7.73292112;7.73292112;7.86305428;7.79798746;7.73292112;7.73292112;0;7.86305428;7.79798746;0.0650665388;
10.2434235;10.2434235;10.5440493;10.3937368;10.2434235;10.2434235;0;10.5440493;10.3937368;0.150312707;
12.6988869;12.6988869;13.2710009;12.9849434;12.6988869;12.6988869;0;13.2710009;12.9849434;0.286056846;
15.0877304;15.0877304;16.0507965;15.5692635;15.0877304;15.0877304;0;16.0507965;15.5692635;0.481532902;
17.3992176;17.3992176;18.8886719;18.1439438;17.3992176;17.3992176;0;18.8886719;18.1439438;0.744728088;
19.6234322;19.6234322;21.7883167;20.7058735;19.6234322;19.6234322;0;21.7883167;20.7058735;1.08244228;
21.7512665;21.7512665;24.7519608;23.2516136;21.7512665;21.7512665;0;24.7519608;23.2516136;1.50034654;
23.7743988;23.7743988;27.7804775;25.7774391;23.7743988;23.7743988;0;27.7804775;25.7774391;2.00303984;
25.685276;25.685276;30.8734856;28.2793808;25.685276;25.685276;0;30.8734856;28.2793808;2.59410524;
27.4770851;27.4770851;34.0294113;30.7532501;27.4770851;27.4770851;0;34.0294113;30.7532501;3.27616405;
29.1437569;29.1437569;37.2456169;33.1946869;29.1437569;29.1437569;0;37.2456169;33.1946869;4.0509305;
30.6799221;30.6799221;40.5184555;35.5991898;30.6799221;30.6799221;0;40.5184555;35.5991898;4.91926622;
32.0809097;32.0809097;43.8433609;37.9621353;32.0809097;32.0809097;0;43.8433609;37.9621353;5.8812232;
33.3427277;33.3427277;47.2149467;40.2788353;33.3427277;33.3427277;0;47.2149467;40.2788353;6.93611002;
34.4620209;34.4620209;50.6270676;42.5445404;34.4620209;34.4620209;0;50.6270676;42.5445404;8.08252239;
35.4360924;35.4360924;54.0728989;44.7544937;35.4360924;35.4360924;0;54.0728989;44.7544937;9.31840324;
36.2628479;36.2628479;57.5450325;46.9039421;36.2628479;36.2628479;0;57.5450325;46.9039421;10.6410933;
36.9408035;36.9408035;61.0355148;48.9881554;36.9408035;36.9408035;0;61.0355148;48.9881554;12.0473576;
37.4690399;37.4690399;64.5359573;51.0024948;37.4690399;37.4690399;0;64.5359573;51.0024948;13.5334587;
37.8472176;37.8472176;68.0375595;52.9423866;37.8472176;37.8472176;0;68.0375595;52.9423866;15.09517;
38.075531;38.075531;71.5312042;54.8033676;38.075531;38.075531;0;71.5312042;54.8033676;16.7278404;
38.1546974;38.1546974;75.0075531;56.5811272;38.1546974;38.1546974;0;75.0075531;56.5811272;18.4264297;
38.0859375;38.0859375;78.4570312;58.2714844;38.0859375;38.0859375;0;78.4570312;58.2714844;20.1855469;
37.8709679;37.8709679;81.8699341;59.8704529;37.8709679;37.8709679;0;81.8699341;59.8704529;21.9994812;
37.5119705;37.5119705;85.2364883;61.3742294;37.5119705;37.5119705;0;85.2364883;61.3742294;23.862257;
37.0115662;37.0115662;88.5469131;62.7792397;37.0115662;37.0115662;0;88.5469131;62.7792397;25.7676735;
36.3728218;36.3728218;91.79142;64.0821152;36.3728218;36.3728218;0;91.79142;64.0821152;27.7092953;
35.599205;35.599205;94.9603195;65.2797546;35.599205;35.599205;0;94.9603195;65.2797546;29.6805534;
34.6945724;34.6945724;98.0440598;66.3693161;34.6945724;34.6945724;0;98.0440598;66.3693161;31.6747475;
33.6631699;33.6631699;101.033257;67.3482132;33.6631699;33.6631699;0;101.033257;67.3482132;33.6850433;
32.5096054;32.5096054;103.918724;68.2141647;32.5096054;32.5096054;0;103.918724;68.2141647;35.7045631;
